Дата,Регион,Население,Активных объявлений о продаже,"Активных объявлений, вторичка","Активных объявлений, новостройки","Средняя стоимость м², вторичка","Средняя стоимость м², новостройки","Средний срок экспозиции, вторичка"
2023-09-01,Республика Хакасия,316440,7647.0,3914.0,538.0,92750.7117082812,98293.8358572011,76.8047986240145
2023-09-01,Амурская Область,469391,7583.0,4454.0,495.0,140000.0,150702.73975626988,73.67269662579206
2023-09-01,Липецкая Область,746476,7204.0,2512.0,1500.0,79000.0,92666.66666666666,68.50535539421355
2023-09-01,Ивановская Область,807481,7131.0,3838.0,699.0,81952.13260353197,78031.07344632767,63.43336566656811
2023-09-01,Забайкальский Край,502630,6985.0,3299.0,1166.0,111368.90951276102,148888.88888888888,61.33729959816413
2023-09-01,Республика Бурятия,514679,6826.0,2249.0,431.0,113058.84160393302,100000.0,60.44240217414979
2023-09-01,Республика Коми,587250,6768.0,3657.0,162.0,79671.30210664091,112334.20307191934,76.5456584087608
2023-09-01,Чувашская Республика,732878,6680.0,3077.0,1143.0,94999.975,98108.2953563907,75.99422726211843
2023-09-01,Орловская Область,436548,6535.0,2315.0,1723.0,79104.4776119403,86246.57534246576,75.67929090730641
2023-09-01,Курганская Область,504832,6317.0,1853.0,1665.0,70636.21533442088,70147.54098360657,70.59875303578417
2023-09-01,Кировская Область,803988,5399.0,2766.0,706.0,85167.46411483253,105500.0,49.335793318468205
2023-09-01,Тамбовская Область,557380,5254.0,2582.0,355.0,80484.51448089784,80588.23529411765,47.44565830682202
2023-09-01,Курская Область,639228,4763.0,2473.0,475.0,79000.0,97722.22222222222,58.89527183113258
2023-09-01,Псковская Область,417337,4684.0,1534.0,1427.0,74509.80392156863,74400.0,99.16532408042653
2023-09-01,Новгородская Область,392919,4484.0,1309.0,286.0,79522.72727272728,85989.89108907057,82.08762814372538
2023-09-01,Республика Тыва,148358,4428.0,1428.0,45.0,141086.06610131965,154543.39279828125,89.85102270642133
2023-09-01,Кабардино-Балкарская Республика,453139,4050.0,2754.0,,78817.73399014778,,58.63657172347702
2023-09-01,Республика Северная Осетия - Алания,437686,4012.0,2424.0,6.0,84833.16481294237,,45.69313799607594
2023-09-01,Республика Мордовия,423162,3996.0,1528.0,1171.0,75000.0,86269.23076923077,67.26215488640159
2023-09-01,Республика Алтай,62861,3832.0,361.0,1.0,129912.55144032922,,86.30139749656638
2023-09-01,Республика Марий Эл,337566,3783.0,1741.0,459.0,75022.44579792742,84539.61738557008,51.36563328198896
2023-09-01,Республика Дагестан,1183905,3086.0,2121.0,14.0,102567.83297573857,126300.0,58.011492155072546
2023-09-01,Республика Карелия,461463,2933.0,1108.0,236.0,94649.51404606577,132597.42857142858,74.4698922106164
2023-09-01,Ямало-Ненецкий Автономный округ,407821,2833.0,1841.0,166.0,147000.0,161136.0,58.15787294571094
2023-09-01,Камчатский Край,241979,2292.0,721.0,919.0,135579.70426837512,153657.318163176,63.45418189332853
2023-09-01,Мурманская Область,664906,1772.0,1424.0,99.0,88779.40870279146,,58.94946377915493
2023-09-01,Республика Калмыкия,127616,1535.0,739.0,5.0,78571.42857142857,80345.7177572941,49.43775060083041
2023-09-01,Карачаево-Черкесская Республика,184986,1511.0,679.0,,96573.20872274143,,42.08824779361401
2023-09-01,Еврейская Автономная область,84798,963.0,287.0,,79931.97278911565,,87.05125586962819
2023-09-01,Чеченская Республика,457184,817.0,481.0,,77777.77777777778,,14.448605003652586
2023-09-01,Магаданская Область,101790,461.0,348.0,,123873.87387387388,,61.52116019089983
2023-09-01,Республика Ингушетия,158019,432.0,180.0,,50000.0,,50.48841480657986
2023-09-01,Чукотский Автономный округ,22718,103.0,90.0,,164609.0534979424,,167.07283807581015
2023-09-01,Ненецкий Автономный округ,21296,48.0,33.0,,115511.5511551155,,49.05266843489583
2023-10-01,Краснодарский Край,2617631,265500.0,89339.0,56810.0,128736.92912682099,149513.6097309935,82.31548764569702
2023-10-01,Москва,11764783,109896.0,33103.0,56536.0,297413.7931034483,375942.78575817856,73.83415415160721
2023-10-01,Московская Область,4689685,109426.0,37173.0,31927.0,161403.50877192983,197365.42893335104,82.06011155869263
2023-10-01,Ростовская Область,2826435,82291.0,35208.0,15357.0,104035.49460522336,120000.0,55.19756522023283
2023-10-01,Тюменская Область,813174,78508.0,27078.0,13703.0,112525.86344103135,130382.5106844128,112.425627109324
2023-10-01,Санкт-Петербург,5418837,74088.0,34418.0,31641.0,195804.1958041958,249849.22976985894,85.53586290282564
2023-10-01,Ленинградская Область,974279,59826.0,14794.0,23009.0,143430.0,149341.3218739018,81.08491577467339
2023-10-01,Свердловская Область,3507094,54840.0,18155.0,17415.0,97928.43691148776,129250.0,65.03380250621123
2023-10-01,Республика Башкортостан,2419424,50656.0,15783.0,9046.0,82155.47703180212,123128.81200537906,63.50220764608949
2023-10-01,Ставропольский Край,1474670,46199.0,19807.0,5658.0,101726.26649638143,94905.4562911839,42.71547973312363
2023-10-01,Новосибирская Область,1912388,42098.0,12222.0,12802.0,108544.30379746835,130556.09814197237,65.69307713546694
2023-10-01,Республика Татарстан,2763196,41031.0,13345.0,10009.0,116666.66666666667,181996.25333310198,60.354267943447034
2023-10-01,Республика Крым,959916,34030.0,11226.0,1024.0,138461.53846153847,184844.89639575293,113.0567676262278
2023-10-01,Воронежская Область,1306353,31490.0,14447.0,8467.0,94000.0,100784.28571428571,72.57923906061478
2023-10-01,Челябинская Область,2760591,29125.0,10414.0,5992.0,79607.0,95136.54937688366,45.00812884759803
2023-10-01,Красноярский Край,1947329,27476.0,12645.0,4876.0,105000.0,123960.0,51.82126322118128
2023-10-01,Калининградская Область,718159,27348.0,12982.0,4499.0,116926.50334075723,122250.0,85.2016230354331
2023-10-01,Иркутская Область,1711569,25446.0,7362.0,4134.0,95238.09523809524,127414.97917593158,67.30040215039335
2023-10-01,Нижегородская Область,2343559,25032.0,11354.0,4306.0,109238.96585661292,145592.32624139814,69.03005948434107
2023-10-01,Приморский Край,1316921,24029.0,5343.0,14340.0,127297.07792207792,167726.08882367553,58.701214592903774
2023-10-01,Белгородская Область,848192,22668.0,9179.0,511.0,87719.29824561403,114875.0,70.46248645444948
2023-10-01,Калужская Область,709882,21860.0,9304.0,1991.0,95404.53434096466,119274.19354838709,56.74461417916303
2023-10-01,Пермский Край,1876611,21545.0,7869.0,5885.0,82829.84531392175,127100.0,55.78603199720209
2023-10-01,Самарская Область,2458198,21254.0,7824.0,5778.0,94360.08676789587,111110.39886434775,56.0998467257824
2023-10-01,Ханты-Мансийский Автономный округ - Югра,1226530,20635.0,10219.0,3492.0,110255.97498324771,122912.5403619704,80.02269796741193
2023-10-01,Удмуртская Республика,984363,19772.0,4561.0,10427.0,75250.83612040133,91261.35576196776,57.84995465677681
2023-10-01,Волгоградская Область,1822181,19406.0,7860.0,4055.0,87941.17647058824,95153.18995098039,68.036860206413
2023-10-01,Кемеровская Область,2164441,18790.0,9281.0,1856.0,90611.31076901071,122000.0,54.902939562791005
2023-10-01,Владимирская Область,1055911,18635.0,6913.0,1410.0,80749.99332013866,87402.22222222222,76.39872805315828
2023-10-01,Пензенская Область,823321,18627.0,4626.0,10331.0,86851.85185185185,90397.76709380519,72.63255633070742
2023-10-01,Тульская Область,1108472,16926.0,6018.0,3590.0,91100.11001100109,105333.33333333333,64.5322743649904
2023-10-01,Саратовская Область,1685167,16460.0,7607.0,1437.0,78947.36842105263,86815.67051732798,51.92272426450526
2023-10-01,Ярославская Область,992700,16184.0,6553.0,2569.0,84431.56459211506,90071.84070165148,76.79246120590675
2023-10-01,Рязанская Область,721074,15041.0,4087.0,7274.0,85714.28571428571,101500.0,77.01926402788727
2023-10-01,Хабаровский Край,966748,14077.0,5475.0,3554.0,101744.18604651163,157027.1555082375,60.306132780020825
2023-10-01,Оренбургская Область,1226234,13593.0,5922.0,792.0,65226.93581302222,76166.66666666667,56.5372687807627
2023-10-01,Тверская Область,891955,13514.0,4586.0,1798.0,84553.31000499893,114095.69597015501,79.66219196200844
2023-10-01,Республика Адыгея,156744,13304.0,5751.0,1751.0,91882.34170566326,110555.55555555556,81.58501212712576
2023-10-01,Омская Область,1254738,12676.0,5951.0,1263.0,99825.64385823283,131333.33333333334,66.86738184221016
2023-10-01,Алтайский Край,1263417,12181.0,4709.0,1770.0,94505.4945054945,119889.38053097346,45.09958220333435
2023-10-01,Ульяновская Область,795029,11354.0,4563.0,3197.0,74137.93103448275,85500.0,73.51883312477273
2023-10-01,Вологодская Область,789167,11296.0,4466.0,1816.0,81280.21418196795,93954.13280490277,55.23225892804618
2023-10-01,Севастополь,403482,11142.0,4074.0,863.0,161764.70588235295,142195.1890956822,111.18353724602842
2023-10-01,Брянская Область,728429,10318.0,4021.0,2154.0,73846.15384615384,85827.70217129368,80.66181628164586
2023-10-01,Костромская Область,424700,9529.0,4316.0,1103.0,82708.93371757925,87525.0027861616,72.14465799415531
2023-10-01,Астраханская Область,637803,8961.0,2781.0,2971.0,77553.8086430133,120335.33165641504,53.267108600874806
2023-10-01,Томская Область,725813,8801.0,5013.0,1198.0,107954.54545454546,125986.423600547,70.03372477901644
2023-10-01,Республика Саха (Якутия),479515,8574.0,3925.0,1006.0,128945.67767550984,135426.31578947368,57.409737555036294
2023-10-01,Сахалинская Область,356257,8411.0,3734.0,1725.0,142361.11111111112,176000.0,76.85388934049642
2023-10-01,Смоленская Область,661285,8332.0,3419.0,1655.0,70000.0,71600.75324959298,59.937603695713044
2023-10-01,Липецкая Область,746476,8023.0,2457.0,2420.0,80965.90909090909,91898.70348025646,63.77831986064713
2023-10-01,Архангельская Область,801550,7634.0,3373.0,2166.0,92549.21906713504,128604.77664624342,54.05326554918416
2023-10-01,Ивановская Область,807481,7283.0,3956.0,841.0,85933.54838709677,92503.04999887204,53.27621688795316
2023-10-01,Республика Хакасия,316440,6932.0,3280.0,829.0,100091.07468123862,152951.87622474178,84.1339043025574
2023-10-01,Амурская Область,469391,6929.0,3833.0,462.0,135964.91228070174,149459.0909090909,90.98466471447573
2023-10-01,Республика Бурятия,514679,6920.0,2365.0,532.0,112149.53271028037,99375.0,85.75005771488797
2023-10-01,Республика Коми,587250,6776.0,3537.0,375.0,82828.39869369248,117662.60203374385,74.29409566356311
2023-10-01,Чувашская Республика,732878,6720.0,3184.0,1142.0,96590.90909090909,112000.0,59.70964400915675
2023-10-01,Забайкальский Край,502630,6386.0,3054.0,939.0,113305.55555555556,148579.71014492755,72.68718972437168
2023-10-01,Курганская Область,504832,6371.0,1890.0,1805.0,71844.66019417475,75908.41898164741,54.27588239988551
2023-10-01,Орловская Область,436548,5972.0,1915.0,2050.0,78178.20815724379,92000.0,66.31940648797266
2023-10-01,Кировская Область,803988,5410.0,2599.0,968.0,87794.43254817987,100714.28571428571,46.9145221176828
2023-10-01,Тамбовская Область,557380,5199.0,2647.0,240.0,82697.2010178117,87045.45454545454,59.14112112645483
2023-10-01,Курская Область,639228,4968.0,2392.0,736.0,79086.11599297012,105645.72653328342,68.87591702933668
2023-10-01,Псковская Область,417337,4610.0,1465.0,1414.0,73333.33333333333,74028.94294534353,76.36702869314682
2023-10-01,Новгородская Область,392919,4471.0,1366.0,247.0,86540.7398914622,89568.07055542213,83.22148874284836
2023-10-01,Республика Тыва,148358,4405.0,1212.0,113.0,140230.9635510646,156866.31242513668,36.12529598931994
2023-10-01,Кабардино-Балкарская Республика,453139,4308.0,2880.0,,82558.13953488372,,25.568991185359895
2023-10-01,Республика Марий Эл,337566,3969.0,1814.0,541.0,80594.56009426551,85546.75006518338,41.66382059853481
2023-10-01,Республика Алтай,62861,3954.0,335.0,8.0,128350.51546391752,134264.70588235295,67.99785741172452
2023-10-01,Республика Мордовия,423162,3842.0,1558.0,987.0,77419.35483870968,84000.22858138042,52.41035765981844
